Category,Brand ,Name ,Type ,Size,Mass,Min Allowed Hook Size,Max Allowed Hook Size,Depth,Components (Hooks) ,Restrictions,Rating (Stars), Price 
Lures,Atomic,Raptor 60-8 - 003,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 004,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 005,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 006,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 007,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 008,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 009,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 010,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Atomic,Raptor 60-8 - 011,Wobbler,Medium,12g,Medium (8),Extra large (2/0),8m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  43.90 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S001,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S002,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S003,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S004,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S005,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S006,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S007,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S008,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S009,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,DeepRunner Minnow 12-S010,Wobbler,Medium,15.05g,Tiny (24),Extra large (4/0),5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS001,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS002,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS003,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS004,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS005,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS006,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS007,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Dodger Crank 10-SS008,Wobbler,Medium,9g,Tiny (24),Extra large (4/0),2m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS001,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS002,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS003,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS004,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS005,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS006,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS007,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Joined Plug 13-SS008,Wobbler,Big,35g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S3/0,"""Fishing with a wobbler"" ability is required ",5,  44.50 
Lures,Blast,X-Crank F45-01,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-02,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-03,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-04,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-05,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-06,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-07,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Blast,X-Crank F45-08,Wobbler,Small,3g,Medium (10),Large (4),50cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  44.80 
Lures,Ylin-Uistin,Snatcher-S001,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S002,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S003,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S004,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S005,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S006,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S007,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S008,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Snatcher-S009,Wobbler,Medium,13.34g,Tiny (24),Extra large (2/0),3m,Rage Treble S4,"""Fishing with a wobbler"" ability is required ",5,  45.80 
Lures,Ylin-Uistin,Orig Minnow 13-S001,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S002,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S003,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S004,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S005,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S006,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S007,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S008,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Ylin-Uistin,Orig Minnow 13-S009,Wobbler,Medium,18g,Tiny (24),Extra large (5/0),1.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  46.50 
Lures,Blast,X-Crank F60-01,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-02,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-03,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-04,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-05,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-06,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-07,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Crank F60-08,Wobbler,Medium,7.5g,Large (4),Extra large (2/0),80cm,Happy Three TRPL-11 S2,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-01,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-02,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-03,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-04,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-05,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-06,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-07,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F50-08,Wobbler,Small,2g,Medium (8),Large (2),60cm,Happy Three TRPL-11 S8,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-01,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-02,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-03,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-04,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-05,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-06,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-07,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Blast,X-Minnow F65-08,Wobbler,Medium,6.5g,Large (5),Extra large (1/0),1.5m,Happy Three TRPL-11 S4,"""Fishing with a wobbler"" ability is required ",5,  49.80 
Lures,Atomic,Raptor 100-5 - 001,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 002,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 003,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 004,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 005,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 006,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 007,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 008,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 009,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 010,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Atomic,Raptor 100-5 - 011,Wobbler,Big,18g,Large (4),Extra large (5/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  52.90 
Lures,Ylin-Uistin,Orig Minnow 17-S001,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S002,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S003,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S004,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S005,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S006,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S007,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S008,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,Orig Minnow 17-S009,Wobbler,Big,28.2g,Tiny (24),Extra large (6/0),2m,Rage Treble S2/0,"""Fishing with a wobbler"" ability is required ",5,  53.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S001,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S002,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S003,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S004,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S005,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S006,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S007,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S008,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S009,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Ylin-Uistin,DeepRunner Minnow 15-S010,Wobbler,Big,22g,Tiny (24),Extra large (6/0),6.5m,Rage Treble S1/0,"""Fishing with a wobbler"" ability is required ",5,  54.50 
Lures,Blast,X-Minnow F90-01,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-02,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-03,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-04,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-05,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-06,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-07,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Blast,X-Minnow F90-08,Wobbler,Medium,7g,Large (4),Extra large (3/0),1m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  54.80 
Lures,Atomic,Raptor 100-08 - 001,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 002,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 003,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 004,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 005,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 006,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 007,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 008,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 009,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 010,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Atomic,Raptor 100-08 - 011,Wobbler,Big,20g,Large (4),Extra large (5/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  58.90 
Lures,Blast,X-Shad F95-01,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-02,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-03,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-04,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-05,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-06,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-07,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Blast,X-Shad F95-08,Wobbler,Big,22g,Large (2),Extra large (3/0),3.5m,Happy Three TRPL-11 S1,"""Fishing with a wobbler"" ability is required ",5,  59.80 
Lures,Atomic,Invader 150-5 - 001,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 002,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 003,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
